CustomerID,FirstName,LastName,Email,PhoneNumber,Address,City,State,ZipCode,Country,DateJoined,DateOfBirth,LoyaltyPoints,PreferredContactMethod
948,Phillip,Bean,sbanks@yahoo.com,001-291-178-4430,"9831 Kim River
Laurenburgh, KS 25852",Lake Danny,Delaware,29404,Bouvet Island (Bouvetoya),2022-02-27,1984-05-10,4367,SMS
949,Heidi,Freeman,ethanreed@ramirez.org,001-090-325-4389x216,"6790 Mackenzie Throughway Apt. 934
Huntshire, VT 56265",Benjaminville,Washington,05980,Nicaragua,2020-05-28,1937-11-14,1527,Phone
950,Nicholas,Gaines,kathleenhickman@gmail.com,(169)751-3629,"Unit 2314 Box 2985
DPO AP 12993",North Michaelberg,Kentucky,59960,Sri Lanka,2024-05-16,1968-10-23,4744,Phone
951,Heather,Hart,mwilliams@jimenez.net,(681)109-4699,"224 Stephanie Plain Suite 267
Caitlynside, NC 26855",Nealville,Pennsylvania,10566,Vietnam,2020-11-21,2003-06-07,437,SMS
952,Elizabeth,Howell,parkrobert@gallagher.com,001-341-804-9144x92984,"391 Brian Drive Apt. 727
New Lisa, CO 40037",Brandonchester,Minnesota,65535,Azerbaijan,2022-10-13,1947-10-05,4061,Email
953,Ana,West,petersondana@larson-herrera.com,+1-240-512-3051x124,"Unit 3650 Box 2813
DPO AE 41570",Campbellport,Kentucky,56369,Tanzania,2019-06-27,1998-02-13,198,Email
954,Vincent,Black,vjones@yahoo.com,245-228-7395,"51600 Jerome Square
East Debrabury, PA 03163",New Jared,Wisconsin,98910,Turks and Caicos Islands,2024-01-10,1975-12-22,19,SMS
955,Jody,Armstrong,santiagolaurie@bruce-anderson.com,+1-797-064-3038x8901,"768 Murray Point
Kimmouth, WA 74895",Maryberg,North Dakota,81802,Turkmenistan,2021-03-01,1967-06-30,20,SMS
956,Cynthia,Mclaughlin,jennifer82@yahoo.com,605.816.3138x87396,"9903 Nicholas Falls Apt. 392
West Jasonside, AL 74156",Barretttown,Pennsylvania,13834,Argentina,2020-05-11,1958-05-07,2069,Phone
957,Chelsea,Webster,john78@hotmail.com,+1-022-933-4956x75933,"PSC 1437, Box 1624
APO AP 89829",New Kelly,Hawaii,17464,Bahrain,2022-11-10,1977-02-05,506,Email
958,Melanie,Riddle,hallangela@conley-villegas.biz,9286671955,"71040 Mark Wall
East Audrey, AR 47559",Camposland,North Dakota,66297,Mauritania,2020-02-08,1941-01-28,234,SMS
959,Sean,Flores,wolfbeth@yahoo.com,(794)910-6193x68585,"2931 Carter Burgs
Lopezbury, ME 58738",North Adamfurt,Maine,55525,British Indian Ocean Territory (Chagos Archipelago),2022-05-05,1992-05-10,3333,Phone
960,Rachel,Smith,johnsteele@yahoo.com,+1-800-529-4344x46767,"086 Johnson Lane
West Adammouth, OH 45574",North Billy,Maryland,37020,Reunion,2022-10-25,1986-10-21,2286,Email
961,Richard,Evans,freemanmonica@lee.biz,001-783-053-1947x57501,"28937 Reed Hill
New Jenny, MA 53104",Port Steven,Mississippi,75465,American Samoa,2021-10-09,2005-03-08,865,SMS
962,Amy,Willis,carolynlambert@gmail.com,2585223298,"5295 Justin Extension Apt. 178
Port Harold, ND 94592",Washingtonport,Wisconsin,16457,Sao Tome and Principe,2023-06-08,1963-12-30,2147,Phone
963,Troy,Preston,hollandjason@gmail.com,+1-248-516-9870x125,"59201 Stuart Mountain
Butlerport, DC 51083",Lake Heather,Michigan,32251,Guyana,2019-12-01,1981-03-28,4844,Email
964,Erica,Hanson,melissa30@perez.info,2941205414,"9812 Ross Rest Apt. 060
Jimenezbury, WA 88759",Lake Jamietown,Illinois,75441,Palau,2021-12-28,2003-01-16,3067,Phone
965,Donna,Garcia,sabrinageorge@yahoo.com,(863)466-7588x908,"74576 Nolan Extension
Rossport, NJ 55598",East Karen,California,03709,Portugal,2022-08-17,1943-09-23,1,SMS
966,Benjamin,Stevens,rbryan@yahoo.com,001-023-819-4899x0320,"44830 Jordan Plains Apt. 021
South Benjamin, TX 24583",New Wandaside,Maryland,35937,South Georgia and the South Sandwich Islands,2020-04-11,1948-04-04,3599,Email
967,Rebekah,Jackson,adamscourtney@yahoo.com,687.024.1547x38852,"351 Justin Crest Apt. 603
New Jason, VT 74237",Coxfurt,Louisiana,31442,Tokelau,2021-01-31,1952-09-14,2496,SMS
968,Kathleen,Johnson,gutierrezdanielle@hotmail.com,001-846-315-9868x5672,"794 Jackson Forge
Stacyville, KS 40782",Lauraberg,South Carolina,66726,Austria,2021-05-16,1944-09-07,3425,SMS
969,Timothy,Phillips,blairmichael@duran.com,001-555-603-8469x5547,"1710 Rose Drive Apt. 655
West Angelafort, DC 62378",Moorestad,Ohio,00786,Saint Kitts and Nevis,2020-11-24,1999-10-27,3768,Email
970,Sabrina,Parker,wwest@paul.com,001-427-878-4643x7317,"28621 Watson Avenue Suite 704
North James, NC 22206",Port Jeromeberg,Alabama,25486,Liberia,2021-04-25,1976-03-19,1184,SMS
971,Lisa,Yates,owensbryan@gmail.com,+1-901-566-4224x867,"015 Karen Camp Suite 194
Wendyburgh, NH 31477",East Nicole,Oklahoma,51349,Nepal,2021-12-12,1933-12-31,255,SMS
972,Linda,Rodriguez,millschristopher@smith-smith.com,+1-440-872-0827x326,"7464 Darrell Gardens
Branchfort, MD 78844",Lake Timothystad,Pennsylvania,07799,Venezuela,2022-08-01,1958-08-20,505,Email
973,Laura,Delgado,zachary53@gmail.com,+1-765-693-5208x6173,"3843 Jennifer Pine Apt. 131
Lake Jamestown, WA 84657",New Vanessa,Oklahoma,92012,Ireland,2022-10-25,1998-12-17,3502,Email
974,Jason,Shepard,briannadixon@alexander-boone.com,516.425.2960x25862,"88709 Todd Rest
Smithton, MA 67369",Port Todd,North Carolina,46995,Turks and Caicos Islands,2022-01-23,1993-02-23,2296,Phone
975,Seth,Todd,wcastro@hotmail.com,001-863-679-1246x9686,"Unit 1235 Box 6503
DPO AP 22531",East Donaldside,Utah,80741,Vanuatu,2021-03-27,2001-07-19,3090,Email
976,Crystal,Nelson,abbottsarah@klein.com,794-035-3828x461,"Unit 0422 Box 3524
DPO AP 29387",Shawnside,Mississippi,64702,Costa Rica,2023-06-03,1999-01-23,2720,Email
977,Hannah,Jones,grayadam@gmail.com,+1-217-294-6779,"8471 Calhoun Freeway
Jamesburgh, SC 09504",South John,New York,16732,Libyan Arab Jamahiriya,2023-07-29,1983-08-29,1355,Phone
978,Brian,Allen,joseph80@yahoo.com,+1-899-042-3843x11033,"419 Brandon Avenue Suite 096
East Edward, NE 55222",Robinview,Wyoming,34719,Bulgaria,2023-11-06,1973-04-19,3335,Phone
979,Holly,Hogan,omassey@yahoo.com,001-905-946-6296x3158,"878 Robinson Canyon Suite 072
East Caitlin, OK 66794",Jordanland,Delaware,57769,Albania,2019-07-06,1974-08-30,2715,Phone
980,April,Kelly,slara@gmail.com,054-067-0125x037,"6475 Castro Drive
Port Chad, ME 24224",New Meganville,New Mexico,77630,Mexico,2020-08-02,1945-06-30,2745,Email
981,Brittany,Howard,felicia10@murray.com,+1-970-405-7304x0937,"1411 Ryan Mill
Phelpston, SC 42194",New Ashley,Pennsylvania,12856,Slovenia,2021-10-15,1949-06-29,726,Email
982,Richard,Wilson,jonestimothy@richards.info,511-641-1943,"4202 Kimberly Ramp
Barrettborough, NH 71875",Norrisview,Nebraska,94669,Tanzania,2023-04-18,1948-05-09,4111,SMS
983,John,Chase,benjamin28@yahoo.com,3585968004,"3945 Johnson Ports
Angelaport, MN 76017",South Randyview,South Carolina,07017,French Southern Territories,2024-01-01,1953-08-18,68,Email
984,Megan,Miller,davidcameron@gmail.com,(781)184-5294x4588,"80496 Bruce Vista
West Kimberlyborough, SC 91324",Smithbury,Wisconsin,15338,Kuwait,2022-12-05,1950-03-30,4488,Email
985,Jessica,Alvarez,barrywhite@mora.com,001-608-088-8920x213,"0793 Black Lock
New Nicholas, KY 19359",Andrewsport,New Hampshire,64001,Finland,2023-03-07,1984-05-10,3996,Phone
986,Jose,Nash,monicasmith@gmail.com,+1-559-089-0739x366,"694 Timothy Center
New Jamie, NJ 68176",Port Jeremyberg,Louisiana,89064,Cambodia,2021-08-19,1985-08-05,604,Email
987,Jody,Howard,elizabethrosales@hotmail.com,001-808-423-9379x11295,"000 Nicholas Course
South Matthew, NV 31405",East Anthonytown,North Dakota,80025,Antigua and Barbuda,2021-10-10,1962-05-15,3355,SMS
988,Nicholas,Young,emilycollier@yahoo.com,543.301.2636x250,"1189 Thompson Crest Apt. 968
Josephtown, CT 95469",Lake Sandrafurt,Michigan,30808,Kuwait,2021-07-18,2001-03-16,3799,SMS
989,Grace,Brady,tyoung@gonzalez.com,157-395-8559x320,"USNS Thomas
FPO AE 71185",Joelmouth,Alaska,42920,Barbados,2023-08-25,1989-01-27,2508,Phone
990,Regina,Middleton,tracismith@hotmail.com,777.667.2546x017,"PSC 0076, Box 4673
APO AP 71546",Rachaelland,Hawaii,12623,Saint Vincent and the Grenadines,2020-11-21,2004-03-21,1889,SMS
991,Sean,Cruz,lewisbianca@davis-olson.com,434.660.0110x0500,"29575 Vaughn Spur Suite 296
Richardhaven, KS 82906",New Valerietown,South Dakota,32248,Norfolk Island,2019-12-30,1957-06-08,1163,Email
992,Brett,Wilson,shall@simmons-robinson.com,103.014.7171x8759,"5716 Wilson Walk Suite 515
East Waynemouth, KY 91302",Port Theresa,Idaho,89977,Puerto Rico,2023-03-17,1944-08-06,69,SMS
993,Gina,Allen,robert94@hoffman-lambert.com,(259)755-5386x83305,"646 Sharon Brooks Apt. 732
Deckerchester, UT 86101",Wrightberg,New Mexico,09031,Christmas Island,2019-07-22,1939-07-31,1917,Phone
994,Dana,Richardson,mackenzie00@yahoo.com,001-172-055-8843x0660,"3516 Christine Streets
New Michael, CA 59205",New Matthew,Illinois,63108,Jersey,2019-07-27,1952-04-28,2179,Phone
995,Michael,Zimmerman,jonathanbanks@gmail.com,001-699-567-2982x94986,"95140 Boone Crest
East Steven, ID 95777",West Lauren,Connecticut,82900,Lesotho,2020-07-01,1977-12-30,2630,Phone
996,Douglas,Carter,nmora@gmail.com,+1-107-601-6698,"5658 Thompson Curve Apt. 830
Matthewside, OK 13308",North Karahaven,Nebraska,12614,Mauritius,2020-03-19,1952-12-17,653,SMS
997,Justin,Gonzalez,moorepeter@hotmail.com,(088)106-1037x6037,"3727 Matthew Lodge Apt. 957
Valeriefort, NM 42972",Lewisbury,Pennsylvania,49382,Tanzania,2023-09-21,1941-05-30,3149,Email
998,Jonathan,Adams,alisonmcdonald@johnson.org,5699535463,"Unit 0025 Box 3888
DPO AP 47609",New Gabrielside,Tennessee,14891,Equatorial Guinea,2022-06-03,1996-10-09,2132,Email
999,Jerry,Mejia,robert64@trevino.com,745.269.9284x675,"505 Katie Squares
Smithmouth, AL 40749",Denisechester,South Dakota,10821,Argentina,2023-03-22,1955-07-19,4887,SMS
1000,Gregory,Shaw,haleyschwartz@yahoo.com,562.451.4726,"441 John Forest Suite 905
Bryantstad, MT 31186",Henryville,Oregon,35566,Netherlands,2022-02-28,1991-02-24,3042,SMS
